,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10076,0.0,0.0,2.0,2.0,4.0,1.0,2.0,6.0,2.0,11.0,3.0,5.0,1.0,4.0,29.0,35.0,-20.040000000000003,0.0,0.0,2.0,2.0,5.0,2.0,3.0,7.0,3.0,1.0,4.0,1.0,2.0,5.0,0.0
10077,0.0,0.0,2.0,2.0,5.0,2.0,3.0,7.0,3.0,1.0,4.0,1.0,2.0,5.0,45.0,15.0,-8.06,0.0,0.0,2.0,2.0,6.0,3.0,4.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,0.0
10078,0.0,0.0,2.0,2.0,6.0,3.0,4.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,4.0,39.0,-7.795,0.0,0.0,2.0,0.0,1.0,4.0,5.0,2.0,5.0,3.0,6.0,1.0,4.0,2.0,0.0
10079,0.0,0.0,2.0,0.0,1.0,4.0,5.0,2.0,5.0,3.0,6.0,1.0,4.0,2.0,45.0,7.0,-14.239999999999998,0.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,6.0,4.0,7.0,2.0,5.0,1.0,0.0
10080,0.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,6.0,4.0,7.0,2.0,5.0,1.0,45.0,31.0,-13.975,0.0,0.0,2.0,0.0,3.0,2.0,7.0,4.0,7.0,5.0,1.0,3.0,6.0,1.0,0.0
10081,0.0,0.0,2.0,0.0,3.0,2.0,7.0,4.0,7.0,5.0,1.0,3.0,6.0,1.0,21.0,13.0,-17.915,2.0,0.0,2.0,2.0,4.0,3.0,1.0,5.0,1.0,6.0,2.0,4.0,7.0,2.0,0.0
10082,2.0,0.0,2.0,2.0,4.0,3.0,1.0,5.0,1.0,6.0,2.0,4.0,7.0,2.0,7.0,35.0,-14.96,0.0,0.0,2.0,2.0,5.0,1.0,2.0,6.0,2.0,7.0,3.0,1.0,8.0,3.0,0.0
10083,0.0,0.0,2.0,2.0,5.0,1.0,2.0,6.0,2.0,7.0,3.0,1.0,8.0,3.0,45.0,44.0,-14.239999999999998,0.0,0.0,2.0,0.0,6.0,2.0,3.0,7.0,3.0,8.0,4.0,2.0,1.0,1.0,0.0
10084,0.0,0.0,2.0,0.0,6.0,2.0,3.0,7.0,3.0,8.0,4.0,2.0,1.0,1.0,29.0,35.0,-20.44,0.0,0.0,2.0,0.0,7.0,3.0,4.0,8.0,4.0,1.0,5.0,1.0,2.0,2.0,0.0
10085,0.0,0.0,2.0,0.0,7.0,3.0,4.0,8.0,4.0,1.0,5.0,1.0,2.0,2.0,45.0,33.0,-14.075,0.0,0.0,2.0,2.0,8.0,4.0,5.0,9.0,5.0,2.0,1.0,2.0,3.0,1.0,0.0
10086,0.0,0.0,2.0,2.0,8.0,4.0,5.0,9.0,5.0,2.0,1.0,2.0,3.0,1.0,2.0,15.0,-7.795,0.0,0.0,2.0,2.0,1.0,5.0,6.0,1.0,6.0,3.0,2.0,3.0,4.0,2.0,0.0
10087,0.0,0.0,2.0,2.0,1.0,5.0,6.0,1.0,6.0,3.0,2.0,3.0,4.0,2.0,35.0,13.0,-13.319999999999999,0.0,0.0,2.0,4.0,2.0,6.0,1.0,2.0,7.0,4.0,3.0,1.0,5.0,3.0,0.0
10088,0.0,0.0,2.0,4.0,2.0,6.0,1.0,2.0,7.0,4.0,3.0,1.0,5.0,3.0,54.0,22.0,-11.605,0.0,0.0,0.0,4.0,3.0,7.0,2.0,3.0,1.0,5.0,4.0,2.0,6.0,4.0,0.0
10089,0.0,0.0,0.0,4.0,3.0,7.0,2.0,3.0,1.0,5.0,4.0,2.0,6.0,4.0,45.0,9.0,-13.52,0.0,0.0,0.0,2.0,4.0,1.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,1.0,0.0
10090,0.0,0.0,0.0,2.0,4.0,1.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,1.0,45.0,35.0,-12.259999999999998,0.0,0.0,0.0,2.0,5.0,2.0,4.0,5.0,3.0,7.0,6.0,1.0,8.0,1.0,0.0
10091,0.0,0.0,0.0,2.0,5.0,2.0,4.0,5.0,3.0,7.0,6.0,1.0,8.0,1.0,45.0,19.0,-12.659999999999998,0.0,0.0,0.0,0.0,6.0,3.0,5.0,1.0,4.0,8.0,7.0,2.0,9.0,1.0,0.0
