,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
10061,6.0,4.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,5.0,14.0,12.0,7.0,1.0,2.0,2.0,1.0,3.0,10.0,4.0,7.0,37.0,58.0,23.0,-20.43333333333333,4.0,4.0,0.0,4.0,0.0,2.0,2.0,4.0,6.0,6.0,1.0,13.0,8.0,1.0,3.0,3.0,2.0,1.0,11.0,5.0,8.0,0.0
10062,4.0,4.0,0.0,4.0,0.0,2.0,2.0,4.0,6.0,6.0,1.0,13.0,8.0,1.0,3.0,3.0,2.0,1.0,11.0,5.0,8.0,26.0,58.0,47.0,-8.364999999999998,6.0,4.0,0.0,6.0,0.0,2.0,3.0,5.0,7.0,7.0,2.0,1.0,9.0,2.0,4.0,1.0,3.0,1.0,12.0,6.0,9.0,0.0
10063,6.0,4.0,0.0,6.0,0.0,2.0,3.0,5.0,7.0,7.0,2.0,1.0,9.0,2.0,4.0,1.0,3.0,1.0,12.0,6.0,9.0,6.0,74.0,73.0,-12.306666666666665,8.0,4.0,0.0,4.0,0.0,4.0,4.0,1.0,8.0,8.0,3.0,2.0,10.0,3.0,5.0,2.0,4.0,2.0,13.0,7.0,1.0,0.0
10064,8.0,4.0,0.0,4.0,0.0,4.0,4.0,1.0,8.0,8.0,3.0,2.0,10.0,3.0,5.0,2.0,4.0,2.0,13.0,7.0,1.0,6.0,55.0,17.0,-11.64333333333333,9.0,4.0,0.0,4.0,0.0,4.0,5.0,1.0,9.0,1.0,4.0,3.0,11.0,4.0,6.0,3.0,5.0,1.0,14.0,8.0,2.0,0.0
10065,9.0,4.0,0.0,4.0,0.0,4.0,5.0,1.0,9.0,1.0,4.0,3.0,11.0,4.0,6.0,3.0,5.0,1.0,14.0,8.0,2.0,69.0,58.0,40.0,-14.898333333333333,9.0,2.0,0.0,6.0,0.0,4.0,6.0,2.0,10.0,2.0,5.0,4.0,12.0,5.0,1.0,4.0,6.0,1.0,15.0,1.0,3.0,0.0
10066,9.0,2.0,0.0,6.0,0.0,4.0,6.0,2.0,10.0,2.0,5.0,4.0,12.0,5.0,1.0,4.0,6.0,1.0,15.0,1.0,3.0,32.0,58.0,40.0,-10.625,7.0,2.0,0.0,8.0,0.0,4.0,7.0,3.0,11.0,3.0,6.0,5.0,1.0,6.0,1.0,5.0,7.0,1.0,16.0,2.0,4.0,0.0
10067,7.0,2.0,0.0,8.0,0.0,4.0,7.0,3.0,11.0,3.0,6.0,5.0,1.0,6.0,1.0,5.0,7.0,1.0,16.0,2.0,4.0,11.0,49.0,47.0,-13.658333333333335,9.0,2.0,0.0,6.0,0.0,4.0,8.0,4.0,1.0,4.0,7.0,6.0,2.0,7.0,2.0,1.0,8.0,2.0,17.0,3.0,5.0,0.0
10068,9.0,2.0,0.0,6.0,0.0,4.0,8.0,4.0,1.0,4.0,7.0,6.0,2.0,7.0,2.0,1.0,8.0,2.0,17.0,3.0,5.0,1.0,53.0,23.0,-23.509999999999998,9.0,2.0,0.0,8.0,0.0,6.0,1.0,5.0,2.0,5.0,1.0,7.0,3.0,8.0,3.0,2.0,1.0,3.0,18.0,4.0,6.0,0.0
10069,9.0,2.0,0.0,8.0,0.0,6.0,1.0,5.0,2.0,5.0,1.0,7.0,3.0,8.0,3.0,2.0,1.0,3.0,18.0,4.0,6.0,6.0,74.0,40.0,-9.626666666666667,9.0,2.0,0.0,6.0,0.0,6.0,2.0,1.0,3.0,6.0,2.0,8.0,4.0,9.0,1.0,3.0,2.0,4.0,19.0,5.0,1.0,0.0
10070,9.0,2.0,0.0,6.0,0.0,6.0,2.0,1.0,3.0,6.0,2.0,8.0,4.0,9.0,1.0,3.0,2.0,4.0,19.0,5.0,1.0,32.0,0.0,61.0,-18.26,7.0,2.0,0.0,6.0,2.0,6.0,1.0,2.0,4.0,7.0,3.0,9.0,1.0,10.0,2.0,4.0,3.0,5.0,1.0,6.0,2.0,0.0
10071,7.0,2.0,0.0,6.0,2.0,6.0,1.0,2.0,4.0,7.0,3.0,9.0,1.0,10.0,2.0,4.0,3.0,5.0,1.0,6.0,2.0,37.0,58.0,27.0,-314.55999999999995,5.0,2.0,0.0,8.0,0.0,6.0,2.0,3.0,5.0,8.0,4.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,7.0,3.0,0.0
10072,5.0,2.0,0.0,8.0,0.0,6.0,2.0,3.0,5.0,8.0,4.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,7.0,3.0,7.0,14.0,17.0,-12.168333333333333,3.0,2.0,0.0,6.0,0.0,6.0,3.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,4.0,6.0,5.0,2.0,3.0,8.0,4.0,0.0
10073,3.0,2.0,0.0,6.0,0.0,6.0,3.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,4.0,6.0,5.0,2.0,3.0,8.0,4.0,67.0,49.0,77.0,-8.36,1.0,2.0,0.0,4.0,0.0,6.0,4.0,2.0,2.0,2.0,6.0,3.0,4.0,3.0,5.0,1.0,6.0,3.0,4.0,1.0,5.0,0.0
10074,1.0,2.0,0.0,4.0,0.0,6.0,4.0,2.0,2.0,2.0,6.0,3.0,4.0,3.0,5.0,1.0,6.0,3.0,4.0,1.0,5.0,49.0,44.0,52.0,-15.069999999999999,1.0,0.0,0.0,2.0,0.0,6.0,5.0,3.0,3.0,3.0,7.0,4.0,5.0,4.0,1.0,1.0,1.0,4.0,5.0,2.0,6.0,0.0
10075,1.0,0.0,0.0,2.0,0.0,6.0,5.0,3.0,3.0,3.0,7.0,4.0,5.0,4.0,1.0,1.0,1.0,4.0,5.0,2.0,6.0,37.0,4.0,52.0,-14.783333333333333,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,4.0,4.0,8.0,5.0,6.0,1.0,2.0,2.0,1.0,5.0,6.0,3.0,7.0,0.0
10076,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,4.0,4.0,8.0,5.0,6.0,1.0,2.0,2.0,1.0,5.0,6.0,3.0,7.0,37.0,58.0,52.0,-21.516666666666666,0.0,0.0,0.0,2.0,0.0,6.0,2.0,5.0,5.0,5.0,9.0,6.0,7.0,1.0,3.0,3.0,1.0,1.0,7.0,4.0,8.0,0.0
10077,0.0,0.0,0.0,2.0,0.0,6.0,2.0,5.0,5.0,5.0,9.0,6.0,7.0,1.0,3.0,3.0,1.0,1.0,7.0,4.0,8.0,37.0,58.0,52.0,-18.596666666666664,0.0,0.0,0.0,4.0,0.0,6.0,3.0,6.0,6.0,6.0,10.0,7.0,8.0,1.0,4.0,4.0,1.0,1.0,8.0,5.0,9.0,0.0
10078,0.0,0.0,0.0,4.0,0.0,6.0,3.0,6.0,6.0,6.0,10.0,7.0,8.0,1.0,4.0,4.0,1.0,1.0,8.0,5.0,9.0,49.0,58.0,77.0,-9.808333333333334,0.0,0.0,0.0,6.0,0.0,6.0,4.0,7.0,7.0,7.0,11.0,8.0,9.0,2.0,5.0,1.0,2.0,1.0,9.0,6.0,10.0,0.0
10079,0.0,0.0,0.0,6.0,0.0,6.0,4.0,7.0,7.0,7.0,11.0,8.0,9.0,2.0,5.0,1.0,2.0,1.0,9.0,6.0,10.0,37.0,58.0,77.0,-13.088333333333333,0.0,0.0,0.0,8.0,0.0,6.0,5.0,8.0,8.0,8.0,12.0,9.0,10.0,1.0,6.0,2.0,3.0,1.0,10.0,7.0,11.0,0.0
10080,0.0,0.0,0.0,8.0,0.0,6.0,5.0,8.0,8.0,8.0,12.0,9.0,10.0,1.0,6.0,2.0,3.0,1.0,10.0,7.0,11.0,49.0,58.0,77.0,-10.013333333333334,0.0,0.0,0.0,9.0,0.0,6.0,6.0,9.0,9.0,9.0,13.0,10.0,11.0,2.0,7.0,1.0,4.0,1.0,11.0,8.0,12.0,0.0
10081,0.0,0.0,0.0,9.0,0.0,6.0,6.0,9.0,9.0,9.0,13.0,10.0,11.0,2.0,7.0,1.0,4.0,1.0,11.0,8.0,12.0,49.0,58.0,77.0,-10.88,0.0,0.0,0.0,9.0,0.0,6.0,7.0,10.0,10.0,10.0,14.0,11.0,12.0,3.0,8.0,1.0,5.0,1.0,12.0,9.0,13.0,0.0
10082,0.0,0.0,0.0,9.0,0.0,6.0,7.0,10.0,10.0,10.0,14.0,11.0,12.0,3.0,8.0,1.0,5.0,1.0,12.0,9.0,13.0,49.0,58.0,77.0,-11.746666666666668,0.0,0.0,0.0,9.0,0.0,6.0,8.0,11.0,11.0,11.0,15.0,12.0,13.0,4.0,9.0,1.0,6.0,1.0,13.0,10.0,14.0,0.0
10083,0.0,0.0,0.0,9.0,0.0,6.0,8.0,11.0,11.0,11.0,15.0,12.0,13.0,4.0,9.0,1.0,6.0,1.0,13.0,10.0,14.0,49.0,58.0,77.0,-12.613333333333333,0.0,0.0,0.0,9.0,0.0,6.0,9.0,12.0,12.0,12.0,16.0,13.0,14.0,5.0,10.0,1.0,7.0,1.0,14.0,11.0,15.0,0.0
10084,0.0,0.0,0.0,9.0,0.0,6.0,9.0,12.0,12.0,12.0,16.0,13.0,14.0,5.0,10.0,1.0,7.0,1.0,14.0,11.0,15.0,37.0,58.0,77.0,-16.93333333333333,0.0,0.0,0.0,9.0,0.0,6.0,10.0,13.0,13.0,13.0,17.0,14.0,15.0,1.0,11.0,2.0,8.0,1.0,15.0,12.0,16.0,0.0
10085,0.0,0.0,0.0,9.0,0.0,6.0,10.0,13.0,13.0,13.0,17.0,14.0,15.0,1.0,11.0,2.0,8.0,1.0,15.0,12.0,16.0,49.0,58.0,77.0,-14.013333333333334,0.0,0.0,0.0,9.0,0.0,6.0,11.0,14.0,14.0,14.0,18.0,15.0,16.0,2.0,12.0,1.0,9.0,1.0,16.0,13.0,17.0,0.0
10086,0.0,0.0,0.0,9.0,0.0,6.0,11.0,14.0,14.0,14.0,18.0,15.0,16.0,2.0,12.0,1.0,9.0,1.0,16.0,13.0,17.0,49.0,58.0,77.0,-14.88,0.0,0.0,0.0,9.0,0.0,6.0,12.0,15.0,15.0,15.0,19.0,16.0,17.0,3.0,13.0,1.0,10.0,1.0,17.0,14.0,18.0,0.0
10087,0.0,0.0,0.0,9.0,0.0,6.0,12.0,15.0,15.0,15.0,19.0,16.0,17.0,3.0,13.0,1.0,10.0,1.0,17.0,14.0,18.0,49.0,58.0,77.0,-15.746666666666668,0.0,0.0,0.0,9.0,0.0,6.0,13.0,16.0,16.0,16.0,20.0,17.0,18.0,4.0,14.0,1.0,11.0,1.0,18.0,15.0,19.0,0.0
10088,0.0,0.0,0.0,9.0,0.0,6.0,13.0,16.0,16.0,16.0,20.0,17.0,18.0,4.0,14.0,1.0,11.0,1.0,18.0,15.0,19.0,37.0,58.0,77.0,-20.133333333333333,0.0,0.0,0.0,9.0,0.0,6.0,14.0,17.0,17.0,17.0,21.0,18.0,19.0,1.0,15.0,2.0,12.0,1.0,19.0,16.0,20.0,0.0
10089,0.0,0.0,0.0,9.0,0.0,6.0,14.0,17.0,17.0,17.0,21.0,18.0,19.0,1.0,15.0,2.0,12.0,1.0,19.0,16.0,20.0,49.0,58.0,77.0,-17.21333333333333,0.0,0.0,0.0,9.0,0.0,6.0,15.0,18.0,18.0,18.0,22.0,19.0,20.0,2.0,16.0,1.0,13.0,1.0,20.0,17.0,21.0,0.0
10090,0.0,0.0,0.0,9.0,0.0,6.0,15.0,18.0,18.0,18.0,22.0,19.0,20.0,2.0,16.0,1.0,13.0,1.0,20.0,17.0,21.0,37.0,58.0,77.0,-21.733333333333334,0.0,0.0,0.0,9.0,0.0,6.0,16.0,19.0,19.0,19.0,23.0,20.0,21.0,1.0,17.0,2.0,14.0,1.0,21.0,18.0,22.0,0.0
10091,0.0,0.0,0.0,9.0,0.0,6.0,16.0,19.0,19.0,19.0,23.0,20.0,21.0,1.0,17.0,2.0,14.0,1.0,21.0,18.0,22.0,49.0,58.0,77.0,-18.813333333333333,0.0,0.0,0.0,9.0,0.0,6.0,17.0,20.0,20.0,20.0,24.0,21.0,22.0,2.0,18.0,1.0,15.0,1.0,22.0,19.0,23.0,0.0
10092,0.0,0.0,0.0,9.0,0.0,6.0,17.0,20.0,20.0,20.0,24.0,21.0,22.0,2.0,18.0,1.0,15.0,1.0,22.0,19.0,23.0,37.0,58.0,77.0,-23.333333333333332,0.0,0.0,0.0,9.0,0.0,6.0,18.0,21.0,21.0,21.0,25.0,22.0,23.0,1.0,19.0,2.0,16.0,1.0,23.0,20.0,24.0,0.0
10093,0.0,0.0,0.0,9.0,0.0,6.0,18.0,21.0,21.0,21.0,25.0,22.0,23.0,1.0,19.0,2.0,16.0,1.0,23.0,20.0,24.0,37.0,58.0,77.0,-24.2,0.0,0.0,0.0,9.0,0.0,6.0,19.0,22.0,22.0,22.0,26.0,23.0,24.0,1.0,20.0,3.0,17.0,1.0,24.0,21.0,25.0,0.0
10094,0.0,0.0,0.0,9.0,0.0,6.0,19.0,22.0,22.0,22.0,26.0,23.0,24.0,1.0,20.0,3.0,17.0,1.0,24.0,21.0,25.0,37.0,58.0,77.0,-25.066666666666666,0.0,0.0,0.0,9.0,0.0,6.0,20.0,23.0,23.0,23.0,27.0,24.0,25.0,1.0,21.0,4.0,18.0,1.0,25.0,22.0,26.0,0.0
10095,0.0,0.0,0.0,9.0,0.0,6.0,20.0,23.0,23.0,23.0,27.0,24.0,25.0,1.0,21.0,4.0,18.0,1.0,25.0,22.0,26.0,37.0,58.0,77.0,-25.933333333333334,0.0,0.0,0.0,9.0,0.0,6.0,21.0,24.0,24.0,24.0,28.0,25.0,26.0,1.0,22.0,5.0,19.0,1.0,26.0,23.0,27.0,0.0
10096,0.0,0.0,0.0,9.0,0.0,6.0,21.0,24.0,24.0,24.0,28.0,25.0,26.0,1.0,22.0,5.0,19.0,1.0,26.0,23.0,27.0,49.0,58.0,77.0,-22.813333333333333,0.0,0.0,0.0,9.0,0.0,6.0,22.0,25.0,25.0,25.0,29.0,26.0,27.0,2.0,23.0,1.0,20.0,1.0,27.0,24.0,28.0,0.0
10097,0.0,0.0,0.0,9.0,0.0,6.0,22.0,25.0,25.0,25.0,29.0,26.0,27.0,2.0,23.0,1.0,20.0,1.0,27.0,24.0,28.0,37.0,58.0,54.0,-28.634999999999998,0.0,0.0,0.0,9.0,0.0,4.0,23.0,26.0,26.0,26.0,30.0,27.0,28.0,1.0,24.0,2.0,1.0,1.0,28.0,25.0,29.0,0.0
10098,0.0,0.0,0.0,9.0,0.0,4.0,23.0,26.0,26.0,26.0,30.0,27.0,28.0,1.0,24.0,2.0,1.0,1.0,28.0,25.0,29.0,37.0,68.0,67.0,-35.651666666666664,0.0,0.0,0.0,9.0,0.0,4.0,24.0,27.0,27.0,27.0,31.0,28.0,29.0,1.0,25.0,3.0,2.0,2.0,29.0,1.0,30.0,0.0
10099,0.0,0.0,0.0,9.0,0.0,4.0,24.0,27.0,27.0,27.0,31.0,28.0,29.0,1.0,25.0,3.0,2.0,2.0,29.0,1.0,30.0,26.0,68.0,9.0,-40.20333333333333,2.0,0.0,0.0,9.0,0.0,2.0,25.0,1.0,28.0,28.0,32.0,1.0,30.0,2.0,26.0,4.0,3.0,3.0,30.0,1.0,31.0,1.0
10100,0.0,7.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,2.0,67.0,-5.21,0.0,7.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0
10101,0.0,7.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,72.0,7.0,67.0,-13.228333333333332,0.0,7.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0
10102,0.0,7.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,69.0,55.0,61.0,-25.076666666666668,0.0,5.0,0.0,0.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0
10103,0.0,5.0,0.0,0.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,54.0,7.0,39.0,-14.870000000000001,0.0,3.0,0.0,0.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,3.0,0.0
10104,0.0,3.0,0.0,0.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,3.0,37.0,47.0,67.0,-15.646666666666668,0.0,3.0,0.0,0.0,3.0,1.0,5.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,1.0,2.0,3.0,3.0,1.0,4.0,0.0
10105,0.0,3.0,0.0,0.0,3.0,1.0,5.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,1.0,2.0,3.0,3.0,1.0,4.0,37.0,48.0,67.0,-17.066666666666666,0.0,3.0,0.0,2.0,1.0,1.0,6.0,3.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,1.0,3.0,4.0,4.0,1.0,5.0,0.0
10106,0.0,3.0,0.0,2.0,1.0,1.0,6.0,3.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,1.0,3.0,4.0,4.0,1.0,5.0,2.0,48.0,52.0,-12.129999999999999,0.0,3.0,0.0,4.0,0.0,1.0,1.0,4.0,8.0,8.0,8.0,8.0,8.0,2.0,8.0,1.0,1.0,5.0,5.0,2.0,6.0,0.0
10107,0.0,3.0,0.0,4.0,0.0,1.0,1.0,4.0,8.0,8.0,8.0,8.0,8.0,2.0,8.0,1.0,1.0,5.0,5.0,2.0,6.0,33.0,48.0,12.0,-33.54166666666666,0.0,5.0,0.0,6.0,0.0,1.0,2.0,5.0,1.0,9.0,9.0,9.0,1.0,3.0,9.0,1.0,2.0,6.0,6.0,3.0,7.0,0.0
10108,0.0,5.0,0.0,6.0,0.0,1.0,2.0,5.0,1.0,9.0,9.0,9.0,1.0,3.0,9.0,1.0,2.0,6.0,6.0,3.0,7.0,17.0,19.0,42.0,-14.276666666666667,0.0,5.0,0.0,4.0,0.0,1.0,3.0,6.0,2.0,1.0,10.0,10.0,2.0,4.0,1.0,2.0,3.0,7.0,7.0,4.0,8.0,0.0
10109,0.0,5.0,0.0,4.0,0.0,1.0,3.0,6.0,2.0,1.0,10.0,10.0,2.0,4.0,1.0,2.0,3.0,7.0,7.0,4.0,8.0,38.0,19.0,70.0,-27.274999999999995,0.0,7.0,0.0,2.0,0.0,1.0,4.0,7.0,3.0,1.0,11.0,11.0,3.0,1.0,2.0,3.0,4.0,8.0,8.0,5.0,1.0,0.0
10110,0.0,7.0,0.0,2.0,0.0,1.0,4.0,7.0,3.0,1.0,11.0,11.0,3.0,1.0,2.0,3.0,4.0,8.0,8.0,5.0,1.0,54.0,61.0,70.0,-27.71833333333333,0.0,5.0,2.0,2.0,0.0,1.0,5.0,8.0,4.0,2.0,12.0,12.0,4.0,2.0,3.0,4.0,1.0,9.0,1.0,6.0,1.0,0.0
10111,0.0,5.0,2.0,2.0,0.0,1.0,5.0,8.0,4.0,2.0,12.0,12.0,4.0,2.0,3.0,4.0,1.0,9.0,1.0,6.0,1.0,54.0,7.0,39.0,-21.63,0.0,3.0,0.0,2.0,0.0,0.0,6.0,1.0,5.0,3.0,13.0,13.0,5.0,1.0,4.0,5.0,1.0,10.0,2.0,7.0,2.0,0.0
10112,0.0,3.0,0.0,2.0,0.0,0.0,6.0,1.0,5.0,3.0,13.0,13.0,5.0,1.0,4.0,5.0,1.0,10.0,2.0,7.0,2.0,67.0,61.0,47.0,-23.711666666666666,0.0,3.0,2.0,2.0,0.0,0.0,7.0,2.0,6.0,4.0,14.0,14.0,6.0,2.0,5.0,1.0,2.0,11.0,1.0,1.0,3.0,0.0
10113,0.0,3.0,2.0,2.0,0.0,0.0,7.0,2.0,6.0,4.0,14.0,14.0,6.0,2.0,5.0,1.0,2.0,11.0,1.0,1.0,3.0,54.0,61.0,35.0,-323.75833333333327,0.0,1.0,4.0,2.0,0.0,0.0,8.0,3.0,7.0,5.0,15.0,15.0,7.0,1.0,6.0,2.0,1.0,12.0,1.0,2.0,4.0,0.0
10114,0.0,1.0,4.0,2.0,0.0,0.0,8.0,3.0,7.0,5.0,15.0,15.0,7.0,1.0,6.0,2.0,1.0,12.0,1.0,2.0,4.0,54.0,61.0,35.0,-23.163333333333334,0.0,0.0,6.0,2.0,0.0,0.0,9.0,4.0,8.0,6.0,16.0,16.0,8.0,1.0,7.0,3.0,1.0,13.0,1.0,3.0,5.0,0.0
10115,0.0,0.0,6.0,2.0,0.0,0.0,9.0,4.0,8.0,6.0,16.0,16.0,8.0,1.0,7.0,3.0,1.0,13.0,1.0,3.0,5.0,7.0,61.0,35.0,-25.77833333333333,0.0,0.0,8.0,2.0,0.0,0.0,10.0,1.0,9.0,7.0,17.0,17.0,9.0,1.0,8.0,4.0,2.0,14.0,1.0,4.0,6.0,0.0
10116,0.0,0.0,8.0,2.0,0.0,0.0,10.0,1.0,9.0,7.0,17.0,17.0,9.0,1.0,8.0,4.0,2.0,14.0,1.0,4.0,6.0,37.0,61.0,35.0,-24.009999999999998,0.0,0.0,9.0,2.0,0.0,0.0,11.0,2.0,10.0,8.0,18.0,18.0,10.0,1.0,9.0,5.0,3.0,15.0,1.0,5.0,7.0,0.0
10117,0.0,0.0,9.0,2.0,0.0,0.0,11.0,2.0,10.0,8.0,18.0,18.0,10.0,1.0,9.0,5.0,3.0,15.0,1.0,5.0,7.0,54.0,61.0,35.0,-23.901666666666667,0.0,0.0,9.0,2.0,0.0,0.0,12.0,3.0,11.0,9.0,19.0,19.0,11.0,1.0,10.0,6.0,1.0,16.0,1.0,6.0,8.0,0.0
10118,0.0,0.0,9.0,2.0,0.0,0.0,12.0,3.0,11.0,9.0,19.0,19.0,11.0,1.0,10.0,6.0,1.0,16.0,1.0,6.0,8.0,2.0,61.0,35.0,-20.558333333333334,0.0,0.0,9.0,2.0,0.0,0.0,1.0,4.0,12.0,10.0,20.0,20.0,12.0,1.0,11.0,7.0,2.0,17.0,1.0,7.0,9.0,0.0
10119,0.0,0.0,9.0,2.0,0.0,0.0,1.0,4.0,12.0,10.0,20.0,20.0,12.0,1.0,11.0,7.0,2.0,17.0,1.0,7.0,9.0,33.0,61.0,12.0,-38.49166666666667,0.0,2.0,9.0,2.0,0.0,0.0,2.0,5.0,1.0,11.0,21.0,21.0,1.0,2.0,12.0,8.0,3.0,18.0,1.0,8.0,10.0,0.0
10120,0.0,2.0,9.0,2.0,0.0,0.0,2.0,5.0,1.0,11.0,21.0,21.0,1.0,2.0,12.0,8.0,3.0,18.0,1.0,8.0,10.0,20.0,61.0,25.0,-33.525,0.0,2.0,9.0,2.0,0.0,0.0,3.0,6.0,2.0,12.0,1.0,1.0,2.0,3.0,13.0,9.0,4.0,19.0,1.0,9.0,11.0,0.0
10121,0.0,2.0,9.0,2.0,0.0,0.0,3.0,6.0,2.0,12.0,1.0,1.0,2.0,3.0,13.0,9.0,4.0,19.0,1.0,9.0,11.0,52.0,12.0,42.0,-23.803333333333327,0.0,2.0,7.0,2.0,0.0,0.0,4.0,7.0,1.0,13.0,2.0,2.0,3.0,4.0,1.0,10.0,1.0,20.0,2.0,10.0,12.0,0.0
10122,0.0,2.0,7.0,2.0,0.0,0.0,4.0,7.0,1.0,13.0,2.0,2.0,3.0,4.0,1.0,10.0,1.0,20.0,2.0,10.0,12.0,57.0,27.0,35.0,-22.14,0.0,2.0,5.0,2.0,0.0,0.0,5.0,8.0,2.0,14.0,3.0,1.0,4.0,1.0,2.0,11.0,2.0,1.0,3.0,11.0,13.0,0.0
10123,0.0,2.0,5.0,2.0,0.0,0.0,5.0,8.0,2.0,14.0,3.0,1.0,4.0,1.0,2.0,11.0,2.0,1.0,3.0,11.0,13.0,17.0,47.0,77.0,-7.988333333333333,0.0,2.0,3.0,2.0,0.0,0.0,6.0,9.0,3.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,4.0,12.0,14.0,0.0
10124,0.0,2.0,3.0,2.0,0.0,0.0,6.0,9.0,3.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,4.0,12.0,14.0,70.0,7.0,69.0,-23.395,0.0,2.0,1.0,2.0,0.0,0.0,7.0,1.0,4.0,2.0,5.0,3.0,6.0,3.0,4.0,2.0,4.0,3.0,5.0,1.0,1.0,0.0
10125,0.0,2.0,1.0,2.0,0.0,0.0,7.0,1.0,4.0,2.0,5.0,3.0,6.0,3.0,4.0,2.0,4.0,3.0,5.0,1.0,1.0,0.0,58.0,9.0,-17.771666666666665,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,5.0,3.0,6.0,4.0,7.0,4.0,5.0,3.0,5.0,1.0,6.0,2.0,2.0,0.0
10126,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,5.0,3.0,6.0,4.0,7.0,4.0,5.0,3.0,5.0,1.0,6.0,2.0,2.0,49.0,24.0,12.0,-26.363333333333337,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,5.0,8.0,5.0,6.0,1.0,6.0,2.0,7.0,3.0,3.0,0.0
10127,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,5.0,8.0,5.0,6.0,1.0,6.0,2.0,7.0,3.0,3.0,26.0,58.0,54.0,-22.621666666666663,2.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,2.0,5.0,2.0,1.0,9.0,6.0,7.0,2.0,1.0,1.0,8.0,4.0,4.0,0.0
10128,2.0,0.0,1.0,4.0,0.0,0.0,3.0,3.0,2.0,5.0,2.0,1.0,9.0,6.0,7.0,2.0,1.0,1.0,8.0,4.0,4.0,26.0,58.0,67.0,-20.431666666666665,4.0,0.0,1.0,6.0,0.0,0.0,4.0,4.0,3.0,6.0,3.0,1.0,10.0,7.0,8.0,3.0,2.0,1.0,9.0,1.0,5.0,0.0
10129,4.0,0.0,1.0,6.0,0.0,0.0,4.0,4.0,3.0,6.0,3.0,1.0,10.0,7.0,8.0,3.0,2.0,1.0,9.0,1.0,5.0,26.0,58.0,9.0,-18.396666666666665,6.0,0.0,1.0,8.0,0.0,0.0,5.0,1.0,4.0,7.0,4.0,1.0,11.0,8.0,9.0,4.0,3.0,1.0,10.0,2.0,6.0,0.0
10130,6.0,0.0,1.0,8.0,0.0,0.0,5.0,1.0,4.0,7.0,4.0,1.0,11.0,8.0,9.0,4.0,3.0,1.0,10.0,2.0,6.0,26.0,58.0,67.0,-17.89,8.0,0.0,1.0,9.0,0.0,0.0,6.0,2.0,5.0,8.0,5.0,1.0,12.0,9.0,10.0,5.0,4.0,1.0,11.0,1.0,7.0,0.0
10131,8.0,0.0,1.0,9.0,0.0,0.0,6.0,2.0,5.0,8.0,5.0,1.0,12.0,9.0,10.0,5.0,4.0,1.0,11.0,1.0,7.0,26.0,24.0,9.0,-25.176666666666662,9.0,0.0,1.0,7.0,0.0,0.0,7.0,1.0,6.0,9.0,1.0,1.0,13.0,10.0,11.0,6.0,5.0,2.0,12.0,2.0,8.0,0.0
